AwayScore,CompType,Date,GameDes,GameID,Home,HomeScore,OU,Spread,Visitor,away3PA,away3PM,away3PP,awayAST,awayBLK,awayDREB,awayFGA,awayFGM,awayFGP,awayFTA,awayFTM,awayFTP,awayLARGESTLEAD,awayMin,awayOREB,awayPF,awayPTS,awayPTS2NDCHANCE,awayPTSFB,awayPTSOFFTOV,awayPTSPAINT,awayREB,awaySTL,awayTOV,awayTeam,home3PA,home3PM,home3PP,homeAST,homeBLK,homeDREB,homeFGA,homeFGM,homeFGP,homeFTA,homeFTM,homeFTP,homeLARGESTLEAD,homeMin,homeOREB,homePF,homePTS,homePTS2NDCHANCE,homePTSFB,homePTSOFFTOV,homePTSPAINT,homeREB,homeSTL,homeTOV,homeTeam,season
91.0,Regular Season,2013-12-03,Phoenix at Memphis,21300265,Memphis,110.0,192.0,-2.5,Phoenix,29.0,7.0,0.241,22.0,5.0,27.0,87.0,37.0,0.425,15.0,10.0,0.667,21.0,240:00,14.0,17.0,91.0,13.0,4.0,14.0,56.0,41.0,4.0,14.0,Phoenix,14.0,5.0,0.357,26.0,7.0,31.0,84.0,46.0,0.548,21.0,13.0,0.619,10.0,240:00,12.0,19.0,110.0,13.0,14.0,16.0,36.0,43.0,7.0,8.0,Memphis,2013-14
82.0,Regular Season,2013-12-03,Charlotte at Dallas,21300266,Dallas,89.0,195.0,-8.0,Charlotte,17.0,3.0,0.176,11.0,4.0,40.0,78.0,30.0,0.385,25.0,19.0,0.76,12.0,240:00,10.0,18.0,82.0,6.0,9.0,6.0,38.0,50.0,5.0,10.0,Charlotte,21.0,8.0,0.381,16.0,3.0,38.0,82.0,33.0,0.402,17.0,15.0,0.882,7.0,240:00,7.0,18.0,89.0,4.0,11.0,11.0,30.0,45.0,3.0,9.0,Dallas,2013-14
97.0,Regular Season,2013-12-03,Oklahoma City at Sacramento,21300267,Sacramento,95.0,201.5,8.5,Oklahoma City,20.0,7.0,0.35,21.0,5.0,37.0,83.0,36.0,0.434,20.0,18.0,0.9,12.0,240:00,10.0,20.0,97.0,16.0,13.0,9.0,26.0,47.0,5.0,15.0,Oklahoma City,29.0,10.0,0.345,24.0,5.0,28.0,89.0,35.0,0.393,19.0,15.0,0.789,17.0,240:00,13.0,18.0,95.0,15.0,6.0,23.0,40.0,41.0,9.0,8.0,Sacramento,2013-14
103.0,Regular Season,2013-12-03,Toronto at Golden State,21300268,Golden State,112.0,201.5,-8.0,Toronto,20.0,8.0,0.4,17.0,2.0,29.0,77.0,40.0,0.519,18.0,15.0,0.833,9.0,240:00,9.0,25.0,103.0,14.0,16.0,20.0,46.0,38.0,6.0,18.0,Toronto,29.0,12.0,0.414,27.0,2.0,27.0,79.0,40.0,0.506,25.0,20.0,0.8,27.0,240:00,9.0,16.0,112.0,17.0,8.0,17.0,42.0,36.0,11.0,12.0,Golden State,2013-14
88.0,Regular Season,2013-12-04,Denver at Cleveland,21300269,Cleveland,98.0,201.0,3.5,Denver,23.0,6.0,0.261,27.0,8.0,28.0,92.0,36.0,0.391,13.0,10.0,0.769,3.0,240:00,15.0,22.0,88.0,11.0,12.0,16.0,46.0,43.0,6.0,11.0,Denver,14.0,5.0,0.357,20.0,13.0,38.0,91.0,37.0,0.407,24.0,19.0,0.792,13.0,240:00,20.0,10.0,98.0,23.0,9.0,9.0,42.0,58.0,6.0,12.0,Cleveland,2013-14
97.0,Regular Season,2013-12-04,L.A. Clippers at Atlanta,21300270,Atlanta,107.0,203.5,2.5,L.A. Clippers,19.0,4.0,0.211,22.0,2.0,29.0,83.0,39.0,0.47,20.0,15.0,0.75,17.0,240:00,7.0,16.0,97.0,17.0,8.0,17.0,38.0,36.0,4.0,12.0,L.A. Clippers,23.0,12.0,0.522,28.0,4.0,32.0,82.0,42.0,0.512,16.0,11.0,0.688,2.0,240:00,8.0,22.0,107.0,14.0,6.0,10.0,38.0,40.0,4.0,11.0,Atlanta,2013-14
97.0,Regular Season,2013-12-04,Phoenix at Houston,21300271,Houston,88.0,212.0,-10.0,Phoenix,24.0,11.0,0.458,17.0,6.0,32.0,79.0,36.0,0.456,19.0,14.0,0.737,2.0,240:00,8.0,23.0,97.0,21.0,14.0,25.0,40.0,40.0,13.0,18.0,Phoenix,31.0,9.0,0.29,13.0,1.0,33.0,88.0,31.0,0.352,19.0,17.0,0.895,14.0,240:00,21.0,20.0,88.0,4.0,26.0,13.0,42.0,54.0,8.0,22.0,Houston,2013-14
105.0,Regular Season,2013-12-04,Detroit at Milwaukee,21300272,Milwaukee,98.0,192.5,4.5,Detroit,21.0,7.0,0.333,21.0,11.0,34.0,86.0,33.0,0.384,42.0,32.0,0.762,7.0,240:00,21.0,21.0,105.0,11.0,22.0,22.0,46.0,55.0,7.0,15.0,Detroit,27.0,9.0,0.333,25.0,13.0,28.0,91.0,36.0,0.396,22.0,17.0,0.773,15.0,240:00,15.0,29.0,98.0,22.0,15.0,20.0,48.0,43.0,10.0,17.0,Milwaukee,2013-14
100.0,Regular Season,2013-12-04,Dallas at New Orleans,21300273,New Orleans,97.0,207.5,-2.5,Dallas,24.0,11.0,0.458,25.0,8.0,30.0,86.0,37.0,0.43,22.0,15.0,0.682,6.0,240:00,8.0,16.0,100.0,10.0,3.0,11.0,38.0,38.0,8.0,7.0,Dallas,22.0,7.0,0.318,21.0,2.0,40.0,94.0,38.0,0.404,15.0,14.0,0.933,8.0,240:00,18.0,17.0,97.0,19.0,11.0,6.0,48.0,58.0,5.0,16.0,New Orleans,2013-14
95.0,Regular Season,2013-12-04,Indiana at Utah,21300274,Utah,86.0,186.0,8.5,Indiana,16.0,3.0,0.188,24.0,4.0,34.0,84.0,40.0,0.476,15.0,12.0,0.8,12.0,240:00,7.0,17.0,95.0,6.0,21.0,8.0,54.0,41.0,7.0,8.0,Indiana,11.0,4.0,0.364,21.0,2.0,29.0,80.0,33.0,0.413,18.0,16.0,0.889,11.0,240:00,11.0,20.0,86.0,9.0,14.0,20.0,38.0,40.0,5.0,14.0,Utah,2013-14
91.0,Regular Season,2014-04-08,San Antonio at Minnesota,21300275,Minnesota,110.0,206.5,7.5,San Antonio,17.0,4.0,0.235,19.0,7.0,26.0,81.0,36.0,0.444,25.0,15.0,0.6,28.0,240:00,11.0,22.0,91.0,9.0,16.0,20.0,46.0,37.0,8.0,16.0,San Antonio,15.0,5.0,0.333,23.0,3.0,36.0,91.0,42.0,0.462,26.0,21.0,0.808,0.0,240:00,16.0,18.0,110.0,11.0,23.0,18.0,52.0,52.0,9.0,15.0,Minnesota,2013-14
104.0,Regular Season,2013-12-04,Oklahoma City at Portland,21300276,Portland,111.0,205.5,-2.5,Oklahoma City,11.0,5.0,0.455,11.0,7.0,30.0,89.0,39.0,0.438,24.0,21.0,0.875,7.0,240:00,13.0,23.0,104.0,23.0,4.0,14.0,38.0,43.0,7.0,13.0,Oklahoma City,23.0,8.0,0.348,22.0,7.0,31.0,98.0,44.0,0.449,17.0,15.0,0.882,12.0,240:00,16.0,16.0,111.0,20.0,26.0,16.0,50.0,47.0,7.0,11.0,Portland,2013-14
113.0,Regular Season,2013-12-05,New York at Brooklyn,21300277,Brooklyn,83.0,189.5,1.5,New York,27.0,16.0,0.593,24.0,7.0,23.0,77.0,44.0,0.571,11.0,9.0,0.818,0.0,240:00,7.0,29.0,113.0,22.0,3.0,19.0,38.0,30.0,11.0,12.0,New York,16.0,4.0,0.25,11.0,3.0,20.0,73.0,29.0,0.397,31.0,21.0,0.677,34.0,240:00,15.0,25.0,83.0,12.0,10.0,14.0,30.0,35.0,3.0,16.0,Brooklyn,2013-14
101.0,Regular Season,2013-12-05,L.A. Clippers at Memphis,21300278,Memphis,81.0,192.5,0.0,L.A. Clippers,20.0,11.0,0.55,22.0,5.0,30.0,80.0,38.0,0.475,18.0,14.0,0.778,24.0,240:00,10.0,24.0,101.0,12.0,14.0,19.0,30.0,40.0,6.0,15.0,L.A. Clippers,13.0,3.0,0.231,16.0,1.0,27.0,77.0,29.0,0.377,26.0,20.0,0.769,8.0,240:00,11.0,19.0,81.0,11.0,8.0,23.0,40.0,38.0,8.0,16.0,Memphis,2013-14
87.0,Regular Season,2013-12-05,Miami at Chicago,21300279,Chicago,107.0,187.5,4.0,Miami,22.0,6.0,0.273,16.0,5.0,21.0,77.0,32.0,0.416,24.0,17.0,0.708,25.0,240:00,6.0,25.0,87.0,24.0,2.0,15.0,44.0,27.0,9.0,9.0,Miami,19.0,10.0,0.526,24.0,2.0,36.0,74.0,37.0,0.5,32.0,23.0,0.719,4.0,240:00,13.0,20.0,107.0,6.0,13.0,10.0,34.0,49.0,3.0,15.0,Chicago,2013-14
88.0,Regular Season,2013-12-06,Philadelphia at Charlotte,21300280,Charlotte,105.0,198.5,-7.0,Philadelphia,27.0,6.0,0.222,21.0,4.0,39.0,92.0,37.0,0.402,13.0,8.0,0.615,8.0,240:00,11.0,20.0,88.0,12.0,10.0,15.0,54.0,50.0,4.0,15.0,Philadelphia,21.0,4.0,0.19,29.0,7.0,36.0,91.0,42.0,0.462,25.0,17.0,0.68,18.0,240:00,12.0,15.0,105.0,9.0,22.0,6.0,58.0,48.0,9.0,9.0,Charlotte,2013-14
109.0,Regular Season,2013-12-06,Milwaukee at Washington,21300281,Washington,105.0,192.5,-9.5,Milwaukee,20.0,6.0,0.3,24.0,3.0,36.0,92.0,42.0,0.457,26.0,19.0,0.731,15.0,265:00,12.0,25.0,109.0,15.0,11.0,15.0,52.0,48.0,6.0,15.0,Milwaukee,27.0,8.0,0.296,22.0,10.0,33.0,83.0,33.0,0.398,41.0,31.0,0.756,5.0,265:00,13.0,26.0,105.0,11.0,19.0,12.0,34.0,46.0,12.0,14.0,Washington,2013-14
89.0,Regular Season,2013-12-06,Cleveland at Atlanta,21300282,Atlanta,108.0,195.5,-6.0,Cleveland,20.0,5.0,0.25,19.0,2.0,31.0,94.0,38.0,0.404,17.0,8.0,0.471,29.0,240:00,16.0,11.0,89.0,10.0,14.0,7.0,50.0,47.0,4.0,11.0,Cleveland,23.0,8.0,0.348,31.0,3.0,36.0,91.0,47.0,0.516,11.0,6.0,0.545,2.0,240:00,14.0,18.0,108.0,20.0,4.0,16.0,42.0,50.0,6.0,12.0,Atlanta,2013-14
98.0,Regular Season,2013-12-06,Denver at Boston,21300283,Boston,106.0,200.5,4.0,Denver,17.0,6.0,0.353,11.0,4.0,27.0,77.0,34.0,0.442,29.0,24.0,0.828,0.0,240:00,15.0,19.0,98.0,15.0,16.0,15.0,42.0,42.0,4.0,14.0,Denver,20.0,6.0,0.3,25.0,6.0,27.0,83.0,43.0,0.518,18.0,14.0,0.778,27.0,240:00,10.0,18.0,106.0,10.0,7.0,11.0,44.0,37.0,5.0,9.0,Boston,2013-14
83.0,Regular Season,2013-12-06,Orlando at New York,21300284,New York,121.0,195.5,-6.5,Orlando,25.0,10.0,0.4,19.0,3.0,27.0,70.0,30.0,0.429,20.0,13.0,0.65,41.0,240:00,4.0,19.0,83.0,12.0,15.0,7.0,36.0,31.0,5.0,12.0,Orlando,34.0,17.0,0.5,25.0,5.0,35.0,83.0,44.0,0.53,19.0,16.0,0.842,10.0,240:00,10.0,20.0,121.0,7.0,3.0,25.0,22.0,45.0,8.0,10.0,New York,2013-14
83.0,Regular Season,2013-12-06,Golden State at Houston,21300285,Houston,105.0,213.5,-5.0,Golden State,16.0,2.0,0.125,10.0,3.0,33.0,76.0,27.0,0.355,34.0,27.0,0.794,28.0,240:00,10.0,27.0,83.0,10.0,22.0,15.0,54.0,43.0,9.0,22.0,Golden State,28.0,6.0,0.214,15.0,9.0,38.0,83.0,37.0,0.446,39.0,25.0,0.641,2.0,240:00,14.0,21.0,105.0,12.0,13.0,23.0,36.0,52.0,14.0,15.0,Houston,2013-14
109.0,Regular Season,2013-12-06,Oklahoma City at New Orleans,21300286,New Orleans,95.0,206.5,5.5,Oklahoma City,21.0,7.0,0.333,20.0,11.0,34.0,77.0,39.0,0.506,30.0,24.0,0.8,20.0,240:00,7.0,22.0,109.0,5.0,17.0,12.0,48.0,41.0,9.0,14.0,Oklahoma City,16.0,3.0,0.188,19.0,3.0,30.0,88.0,33.0,0.375,34.0,26.0,0.765,11.0,240:00,19.0,21.0,95.0,20.0,10.0,24.0,38.0,49.0,9.0,16.0,New Orleans,2013-14
97.0,Regular Season,2013-12-06,Toronto at Phoenix,21300287,Phoenix,106.0,199.5,-3.5,Toronto,19.0,5.0,0.263,15.0,5.0,25.0,87.0,35.0,0.402,25.0,22.0,0.88,15.0,240:00,11.0,26.0,97.0,21.0,19.0,17.0,40.0,36.0,7.0,8.0,Toronto,23.0,9.0,0.391,16.0,4.0,35.0,82.0,37.0,0.451,32.0,23.0,0.719,7.0,240:00,18.0,27.0,106.0,16.0,10.0,11.0,48.0,53.0,4.0,16.0,Phoenix,2013-14
98.0,Regular Season,2013-12-06,Utah at Portland,21300288,Portland,130.0,199.5,-11.0,Utah,11.0,4.0,0.364,17.0,3.0,21.0,93.0,39.0,0.419,19.0,16.0,0.842,3.0,240:00,18.0,22.0,98.0,14.0,17.0,28.0,50.0,39.0,17.0,16.0,Utah,23.0,17.0,0.739,26.0,5.0,33.0,83.0,46.0,0.554,24.0,21.0,0.875,42.0,240:00,17.0,17.0,130.0,21.0,14.0,26.0,50.0,50.0,9.0,21.0,Portland,2013-14
106.0,Regular Season,2013-12-06,L.A. Lakers at Sacramento,21300289,Sacramento,100.0,202.5,-4.0,L.A. Lakers,32.0,12.0,0.375,24.0,7.0,26.0,86.0,41.0,0.477,18.0,12.0,0.667,10.0,240:00,10.0,20.0,106.0,10.0,20.0,24.0,48.0,36.0,10.0,12.0,L.A. Lakers,22.0,10.0,0.455,25.0,4.0,33.0,86.0,37.0,0.43,22.0,16.0,0.727,9.0,240:00,18.0,19.0,100.0,17.0,10.0,11.0,36.0,51.0,10.0,15.0,Sacramento,2013-14
103.0,Regular Season,2013-12-07,Denver at Philadelphia,21300290,Philadelphia,92.0,208.0,6.5,Denver,22.0,7.0,0.318,21.0,4.0,32.0,83.0,35.0,0.422,34.0,26.0,0.765,13.0,240:00,20.0,17.0,103.0,19.0,5.0,20.0,42.0,52.0,8.0,11.0,Denver,16.0,3.0,0.188,19.0,4.0,27.0,88.0,40.0,0.455,14.0,9.0,0.643,10.0,240:00,11.0,24.0,92.0,20.0,15.0,9.0,64.0,38.0,4.0,13.0,Philadelphia,2013-14
82.0,Regular Season,2013-12-07,L.A. Clippers at Cleveland,21300291,Cleveland,88.0,199.0,6.0,L.A. Clippers,35.0,7.0,0.2,24.0,7.0,35.0,87.0,28.0,0.322,26.0,19.0,0.731,2.0,240:00,10.0,21.0,82.0,13.0,20.0,10.0,32.0,45.0,9.0,13.0,L.A. Clippers,14.0,4.0,0.286,18.0,3.0,44.0,83.0,31.0,0.373,30.0,22.0,0.733,11.0,240:00,16.0,21.0,88.0,8.0,7.0,14.0,42.0,60.0,5.0,15.0,Cleveland,2013-14
92.0,Regular Season,2013-12-07,Detroit at Chicago,21300292,Chicago,75.0,188.5,-2.0,Detroit,19.0,12.0,0.632,15.0,9.0,38.0,80.0,34.0,0.425,15.0,12.0,0.8,19.0,240:00,13.0,20.0,92.0,10.0,19.0,17.0,36.0,51.0,8.0,18.0,Detroit,18.0,3.0,0.167,17.0,7.0,33.0,90.0,30.0,0.333,15.0,12.0,0.8,7.0,240:00,11.0,11.0,75.0,16.0,14.0,11.0,32.0,44.0,8.0,13.0,Chicago,2013-14
108.0,Regular Season,2013-12-07,Golden State at Memphis,21300293,Memphis,82.0,193.0,2.0,Golden State,18.0,8.0,0.444,24.0,5.0,32.0,88.0,44.0,0.5,14.0,12.0,0.857,0.0,240:00,15.0,20.0,108.0,18.0,9.0,12.0,42.0,47.0,6.0,10.0,Golden State,10.0,2.0,0.2,13.0,6.0,23.0,85.0,31.0,0.365,22.0,18.0,0.818,26.0,240:00,17.0,10.0,82.0,14.0,14.0,15.0,50.0,40.0,8.0,8.0,Memphis,2013-14
103.0,Regular Season,2013-12-07,Miami at Minnesota,21300294,Minnesota,82.0,202.0,6.5,Miami,18.0,4.0,0.222,23.0,8.0,37.0,78.0,43.0,0.551,19.0,13.0,0.684,6.0,240:00,7.0,28.0,103.0,18.0,14.0,23.0,28.0,44.0,11.0,20.0,Miami,22.0,5.0,0.227,13.0,1.0,28.0,82.0,24.0,0.293,39.0,29.0,0.744,24.0,240:00,17.0,15.0,82.0,11.0,24.0,22.0,56.0,45.0,11.0,18.0,Minnesota,2013-14
90.0,Regular Season,2013-12-07,Brooklyn at Milwaukee,21300295,Milwaukee,82.0,191.5,2.5,Brooklyn,18.0,5.0,0.278,16.0,6.0,30.0,74.0,34.0,0.459,23.0,17.0,0.739,5.0,240:00,11.0,21.0,90.0,11.0,8.0,21.0,30.0,41.0,6.0,8.0,Brooklyn,20.0,7.0,0.35,20.0,3.0,28.0,73.0,30.0,0.411,22.0,15.0,0.682,12.0,240:00,8.0,19.0,82.0,8.0,4.0,6.0,44.0,36.0,3.0,11.0,Milwaukee,2013-14
111.0,Regular Season,2013-12-07,Indiana at San Antonio,21300296,San Antonio,100.0,191.0,-4.0,Indiana,19.0,9.0,0.474,22.0,3.0,33.0,71.0,38.0,0.535,28.0,26.0,0.929,26.0,240:00,8.0,16.0,111.0,8.0,7.0,22.0,26.0,41.0,8.0,14.0,Indiana,26.0,13.0,0.5,24.0,1.0,24.0,91.0,41.0,0.451,6.0,5.0,0.833,13.0,240:00,10.0,21.0,100.0,23.0,7.0,11.0,34.0,34.0,6.0,11.0,San Antonio,2013-14
112.0,Regular Season,2013-12-07,Sacramento at Utah,21300297,Utah,102.0,193.5,-3.0,Sacramento,15.0,3.0,0.2,26.0,7.0,36.0,94.0,39.0,0.415,38.0,31.0,0.816,10.0,265:00,13.0,26.0,112.0,12.0,18.0,13.0,40.0,49.0,11.0,10.0,Sacramento,19.0,8.0,0.421,20.0,9.0,38.0,89.0,36.0,0.404,30.0,22.0,0.733,10.0,265:00,12.0,32.0,102.0,13.0,11.0,10.0,58.0,50.0,5.0,16.0,Utah,2013-14
108.0,Regular Season,2013-12-07,Dallas at Portland,21300298,Portland,106.0,208.0,-5.5,Dallas,16.0,8.0,0.5,26.0,3.0,29.0,87.0,46.0,0.529,11.0,8.0,0.727,3.0,240:00,7.0,21.0,108.0,25.0,4.0,16.0,36.0,36.0,7.0,12.0,Dallas,30.0,9.0,0.3,22.0,3.0,33.0,87.0,39.0,0.448,24.0,19.0,0.792,10.0,240:00,17.0,13.0,106.0,14.0,5.0,14.0,54.0,50.0,4.0,16.0,Portland,2013-14
114.0,Regular Season,2013-12-08,Boston at New York,21300299,New York,73.0,192.0,-6.0,Boston,25.0,14.0,0.56,22.0,3.0,39.0,72.0,39.0,0.542,27.0,22.0,0.815,0.0,240:00,7.0,19.0,114.0,1.0,6.0,20.0,22.0,46.0,9.0,16.0,Boston,16.0,6.0,0.375,13.0,3.0,22.0,73.0,25.0,0.342,23.0,17.0,0.739,45.0,240:00,4.0,18.0,73.0,8.0,22.0,17.0,42.0,26.0,10.0,14.0,New York,2013-14
110.0,Regular Season,2013-12-08,Miami at Detroit,21300300,Detroit,95.0,196.5,3.5,Miami,28.0,11.0,0.393,26.0,3.0,29.0,72.0,40.0,0.556,21.0,19.0,0.905,23.0,240:00,5.0,18.0,110.0,6.0,26.0,23.0,40.0,34.0,8.0,17.0,Miami,20.0,7.0,0.35,17.0,2.0,27.0,85.0,36.0,0.424,22.0,16.0,0.727,0.0,240:00,16.0,21.0,95.0,21.0,11.0,23.0,56.0,43.0,10.0,17.0,Detroit,2013-14
88.0,Regular Season,2013-12-08,Orlando at Houston,21300301,Houston,98.0,210.0,-13.5,Orlando,29.0,8.0,0.276,14.0,7.0,28.0,93.0,32.0,0.344,28.0,16.0,0.571,22.0,240:00,15.0,29.0,88.0,20.0,13.0,22.0,36.0,43.0,13.0,7.0,Orlando,33.0,10.0,0.303,22.0,10.0,45.0,76.0,32.0,0.421,42.0,24.0,0.571,7.0,240:00,15.0,20.0,98.0,23.0,12.0,7.0,38.0,60.0,5.0,18.0,Houston,2013-14
94.0,Regular Season,2013-12-08,Indiana at Oklahoma City,21300302,Oklahoma City,118.0,194.5,-4.5,Indiana,21.0,7.0,0.333,13.0,4.0,20.0,85.0,34.0,0.4,21.0,19.0,0.905,29.0,240:00,9.0,18.0,94.0,12.0,22.0,20.0,46.0,29.0,9.0,13.0,Indiana,13.0,5.0,0.385,27.0,8.0,36.0,77.0,47.0,0.61,20.0,19.0,0.95,0.0,240:00,10.0,24.0,118.0,16.0,12.0,19.0,46.0,46.0,6.0,18.0,Oklahoma City,2013-14
106.0,Regular Season,2013-12-08,Toronto at L.A. Lakers,21300303,L.A. Lakers,94.0,204.0,-6.5,Toronto,26.0,4.0,0.154,19.0,4.0,32.0,82.0,40.0,0.488,25.0,22.0,0.88,14.0,240:00,6.0,18.0,106.0,10.0,19.0,20.0,62.0,38.0,11.0,11.0,Toronto,28.0,9.0,0.321,22.0,3.0,32.0,79.0,34.0,0.43,20.0,17.0,0.85,0.0,240:00,8.0,23.0,94.0,10.0,4.0,22.0,32.0,40.0,7.0,19.0,L.A. Lakers,2013-14
111.0,Regular Season,2013-12-09,Golden State at Charlotte,21300304,Charlotte,115.0,194.0,6.0,Golden State,37.0,11.0,0.297,20.0,6.0,43.0,90.0,41.0,0.456,22.0,18.0,0.818,0.0,240:00,10.0,24.0,111.0,11.0,14.0,21.0,46.0,53.0,3.0,15.0,Golden State,12.0,6.0,0.5,22.0,4.0,39.0,94.0,43.0,0.457,29.0,23.0,0.793,15.0,240:00,7.0,16.0,115.0,9.0,6.0,4.0,52.0,46.0,6.0,7.0,Charlotte,2013-14
94.0,Regular Season,2013-12-09,L.A. Clippers at Philadelphia,21300305,Philadelphia,83.0,208.5,9.5,L.A. Clippers,27.0,5.0,0.185,20.0,4.0,40.0,82.0,35.0,0.427,29.0,19.0,0.655,2.0,240:00,9.0,22.0,94.0,11.0,21.0,17.0,48.0,49.0,10.0,12.0,L.A. Clippers,21.0,3.0,0.143,26.0,0.0,36.0,92.0,33.0,0.359,19.0,14.0,0.737,21.0,240:00,14.0,26.0,83.0,8.0,28.0,13.0,34.0,50.0,7.0,16.0,Philadelphia,2013-14
75.0,Regular Season,2013-12-09,Denver at Washington,21300306,Washington,74.0,196.5,1.0,Denver,21.0,7.0,0.333,19.0,4.0,36.0,73.0,30.0,0.411,14.0,8.0,0.571,12.0,240:00,12.0,16.0,75.0,10.0,12.0,17.0,44.0,48.0,10.0,20.0,Denver,24.0,5.0,0.208,18.0,7.0,30.0,89.0,32.0,0.36,9.0,5.0,0.556,2.0,240:00,16.0,16.0,74.0,8.0,13.0,19.0,34.0,46.0,10.0,14.0,Washington,2013-14
85.0,Regular Season,2013-12-09,Orlando at Memphis,21300307,Memphis,94.0,188.0,-9.0,Orlando,22.0,6.0,0.273,12.0,8.0,32.0,75.0,30.0,0.4,20.0,19.0,0.95,23.0,240:00,3.0,15.0,85.0,20.0,4.0,15.0,40.0,35.0,7.0,12.0,Orlando,17.0,10.0,0.588,23.0,4.0,41.0,86.0,36.0,0.419,17.0,12.0,0.706,2.0,240:00,11.0,21.0,94.0,7.0,14.0,12.0,24.0,52.0,4.0,14.0,Memphis,2013-14
105.0,Regular Season,2013-12-09,Portland at Utah,21300308,Utah,94.0,203.0,7.0,Portland,19.0,6.0,0.316,23.0,6.0,33.0,85.0,40.0,0.471,20.0,19.0,0.95,5.0,240:00,11.0,19.0,105.0,14.0,6.0,8.0,38.0,44.0,6.0,11.0,Portland,7.0,1.0,0.143,13.0,5.0,32.0,82.0,36.0,0.439,23.0,21.0,0.913,15.0,240:00,11.0,15.0,94.0,17.0,11.0,10.0,44.0,43.0,6.0,12.0,Utah,2013-14
97.0,Regular Season,2013-12-09,Dallas at Sacramento,21300309,Sacramento,112.0,207.5,4.5,Dallas,27.0,5.0,0.185,22.0,4.0,30.0,95.0,37.0,0.389,20.0,18.0,0.9,3.0,240:00,9.0,25.0,97.0,7.0,5.0,16.0,40.0,39.0,14.0,16.0,Dallas,25.0,9.0,0.36,23.0,4.0,40.0,81.0,38.0,0.469,34.0,27.0,0.794,24.0,240:00,11.0,23.0,112.0,15.0,23.0,25.0,40.0,51.0,10.0,21.0,Sacramento,2013-14
94.0,Regular Season,2013-12-10,New York at Cleveland,21300310,Cleveland,109.0,190.5,-2.5,New York,31.0,10.0,0.323,27.0,5.0,22.0,87.0,40.0,0.46,5.0,4.0,0.8,1.0,240:00,9.0,19.0,94.0,19.0,7.0,19.0,36.0,31.0,4.0,13.0,New York,19.0,9.0,0.474,25.0,1.0,29.0,74.0,42.0,0.568,22.0,16.0,0.727,19.0,240:00,9.0,13.0,109.0,10.0,12.0,27.0,48.0,38.0,6.0,12.0,Cleveland,2013-14
84.0,Regular Season,2013-12-10,Miami at Indiana,21300311,Indiana,90.0,191.5,-7.0,Miami,21.0,4.0,0.19,20.0,6.0,27.0,77.0,33.0,0.429,20.0,14.0,0.7,9.0,240:00,6.0,21.0,84.0,14.0,10.0,20.0,38.0,33.0,13.0,12.0,Miami,15.0,5.0,0.333,22.0,2.0,34.0,67.0,34.0,0.507,25.0,17.0,0.68,13.0,240:00,9.0,21.0,90.0,5.0,12.0,12.0,42.0,43.0,7.0,21.0,Indiana,2013-14
116.0,Regular Season,2013-12-10,San Antonio at Toronto,21300312,Toronto,103.0,199.0,8.5,San Antonio,23.0,13.0,0.565,30.0,3.0,28.0,82.0,45.0,0.549,16.0,13.0,0.813,24.0,240:00,8.0,18.0,116.0,14.0,11.0,17.0,50.0,36.0,8.0,14.0,San Antonio,23.0,10.0,0.435,23.0,3.0,27.0,83.0,38.0,0.458,19.0,17.0,0.895,14.0,240:00,11.0,18.0,103.0,16.0,10.0,20.0,40.0,38.0,6.0,17.0,Toronto,2013-14
101.0,Regular Season,2013-12-10,Oklahoma City at Atlanta,21300313,Atlanta,92.0,203.5,3.5,Oklahoma City,18.0,4.0,0.222,27.0,7.0,44.0,86.0,38.0,0.442,28.0,21.0,0.75,15.0,240:00,10.0,19.0,101.0,14.0,14.0,10.0,38.0,54.0,8.0,16.0,Oklahoma City,26.0,9.0,0.346,24.0,5.0,33.0,87.0,31.0,0.356,27.0,21.0,0.778,2.0,240:00,12.0,22.0,92.0,13.0,30.0,15.0,28.0,45.0,10.0,15.0,Atlanta,2013-14
96.0,Regular Season,2013-12-10,Boston at Brooklyn,21300314,Brooklyn,104.0,193.0,-2.0,Boston,22.0,11.0,0.5,14.0,1.0,25.0,80.0,35.0,0.438,21.0,15.0,0.714,7.0,240:00,10.0,22.0,96.0,15.0,9.0,14.0,30.0,35.0,8.0,9.0,Boston,12.0,3.0,0.25,19.0,2.0,34.0,70.0,39.0,0.557,28.0,23.0,0.821,17.0,240:00,8.0,16.0,104.0,9.0,10.0,24.0,48.0,42.0,4.0,13.0,Brooklyn,2013-14
121.0,Regular Season,2013-12-10,Minnesota at Detroit,21300315,Detroit,94.0,206.0,1.0,Minnesota,24.0,11.0,0.458,31.0,0.0,32.0,85.0,41.0,0.482,33.0,28.0,0.848,1.0,240:00,14.0,16.0,121.0,5.0,13.0,17.0,44.0,46.0,12.0,12.0,Minnesota,28.0,8.0,0.286,22.0,5.0,28.0,83.0,39.0,0.47,16.0,8.0,0.5,30.0,240:00,11.0,24.0,94.0,18.0,13.0,13.0,44.0,39.0,4.0,20.0,Detroit,2013-14
